,Accidents,UrbanDensification,UrbanParks,OldTown,Bars,HN_noise_40,HN_noise_60,strOri_0,strOri_1,strOri_2,strOri_3,X,Y,clusterID
1250,19,37590,54698,11798,7.0,0.619047619,0.0,26.88398726,2182.321004,0.0,2000.097491,427802.6842,4582191.775,1
1251,17,23235,30815,0,1.0,1.0,0.0,0.500000765,1880.781128,132.6750026,1996.425176,427400.9163,4582921.897,1
1252,31,50000,93,0,4.0,1.0,0.0,228.5939937,1964.111738,377.8611667,2275.202608,427650.785,4583743.343,1
1253,12,21558,19104,75775,8.0,0.923076923,0.0,1968.670799,751.0848936,1307.674653,1270.610791,427712.2671,4581062.701,0
1254,29,29241,40494,34597,7.0,0.454545455,0.0,2324.596645,530.9184986,1591.10302,997.0200397,427795.4779,4580831.202,0
1255,17,0,29446,103567,44.0,0.35483871,0.064516129,256.1139281,3376.857338,308.2016934,2239.416608,431100.4644,4581289.43,2
1256,22,86804,6770,0,5.0,0.941176471,0.0,375.1138063,1846.085206,474.8031222,1566.837571,428236.3337,4583476.58,1
1257,12,0,3255,98015,17.0,1.0,0.0,333.5946224,2103.359337,250.0696791,2199.011491,429233.0134,4583939.567,4
1258,11,0,11015,103728,36.0,0.590909091,0.181818182,174.3017949,3372.62818,234.5332304,2700.119455,431329.4973,4581291.201,2
1259,7,0,1989,103667,14.0,0.777777778,0.027777778,0.0,2617.345642,0.0,2923.08526,429597.9545,4584243.234,2
1260,27,47490,392,59235,4.0,0.96,0.0,0.0,2283.187695,12.99761323,2799.164756,429704.0736,4584519.857,4
1261,9,13353,2762,104142,23.0,0.916666667,0.0,0.0,3038.024973,8.78401446,2433.088394,429805.4386,4583478.001,2
1262,40,27546,869,64385,20.0,0.869565217,0.043478261,173.5824631,2669.351508,189.5605492,2133.610447,429143.3217,4583512.397,4
1263,12,23118,711,80356,21.0,0.962962963,0.0,89.48547494,2700.245361,499.9968088,1701.148865,429636.8031,4583277.304,4
1264,24,61329,5873,5330,1.0,1.0,0.0,238.6543583,1755.220141,389.1338202,1463.846118,429095.0802,4584581.989,1
1265,29,93938,2126,0,6.0,1.0,0.0,488.6305989,1342.370517,543.9260409,1461.753855,428022.7811,4583696.906,1
1266,13,22825,0,82000,23.0,0.913043478,0.0,89.48547494,2967.207617,336.3410283,1941.004424,429687.494,4583316.359,2
1267,7,0,1989,91751,14.0,0.810810811,0.027027027,0.0,2635.089967,0.0,3005.327784,429633.3672,4584200.099,2
1268,13,11526,6740,0,1.0,1.0,0.0,19.83411936,1612.92738,0.0,1830.442973,427281.1615,4583990.846,1
1269,21,29455,0,100526,3.0,1.0,0.0,0.0,2614.779378,94.60419797,2054.852326,428655.2159,4583886.768,4
1270,12,0,30810,80695,36.0,0.411764706,0.235294118,309.3115359,1607.337733,561.1193684,1890.40677,430750.7961,4580986.037,2
1271,20,78167,9854,0,2.0,1.0,0.0,832.3326485,204.4116521,697.1955484,944.1635971,427002.1157,4581000.311,0
1272,24,118276,12255,62338,3.0,0.958333333,0.0,71.42225219,2775.357327,294.1060065,2135.642429,428776.6139,4583671.968,4
1273,21,115261,426,89867,3.0,1.0,0.0,325.8653453,2089.347147,320.3815406,2218.113261,428885.043,4583793.271,4
1274,2,2845,49873,98873,2.0,1.0,0.0,620.656024,3063.879396,407.6915375,2189.692493,431315.518,4582116.513,4
1275,26,13430,1580,81591,25.0,0.923076923,0.038461538,55.65359256,2751.328889,225.2383794,2337.991489,429348.7794,4583376.285,2
1276,10,25061,6491,87676,7.0,1.0,0.0,2159.979504,482.2573039,1260.877538,1157.018042,427622.761,4581121.329,0
1277,27,945,49465,98359,21.0,0.892857143,0.0,580.0995617,2033.814462,802.242817,1747.814681,430216.1536,4581526.902,4
1278,10,38464,42875,56705,6.0,1.0,0.0,553.8398529,2843.660123,500.7420815,2707.510083,431139.9483,4581941.58,4
1279,17,0,17324,117553,43.0,0.642857143,0.023809524,459.5794424,3517.846612,422.0681159,2683.181816,431082.1114,4581400.609,2
1280,24,58809,93,0,4.0,1.0,0.0,41.06841943,1999.875737,93.73835764,2343.828421,427617.0988,4583794.114,1
1281,4,0,9894,0,1.0,1.0,0.0,81.82446027,1404.743425,207.6322757,1294.898804,429305.7745,4584913.023,1
1282,10,12715,32191,98684,18.0,0.743589744,0.051282051,296.1222339,3462.158073,400.2258799,3453.537305,431413.2223,4581658.928,2
1283,23,48858,5256,32642,7.0,0.666666667,0.0,848.4817252,749.6901392,623.7054405,1223.339694,430052.6748,4580674.994,0
1284,15,0,4897,100555,25.0,0.516129032,0.258064516,19.38369867,2902.784949,13.6227014,3172.917273,429671.1116,4583830.992,2
1285,12,17234,19091,92149,7.0,0.793103448,0.103448276,1670.911709,1110.240382,863.9290493,1612.566542,427766.8537,4581141.712,4
1286,29,56224,0,63965,21.0,1.0,0.0,123.1671475,2454.118751,482.3545544,1526.207655,429794.0449,4583266.652,4
1287,30,11324,392,101190,7.0,0.851851852,0.0,0.0,2680.449706,0.0,2972.843532,429579.9458,4584457.731,4
1288,10,21427,34747,74242,5.0,0.790322581,0.064516129,330.9536231,3792.661799,490.9150634,3191.868459,431356.3965,4581849.62,4
1289,10,5654,8263,96445,28.0,0.950819672,0.0,325.888711,3825.700029,429.8299954,3339.882197,431282.6152,4581542.988,2
1290,25,90053,8100,20139,4.0,0.866666667,0.0,2171.893302,268.0044349,2028.381416,129.4046083,428125.5385,4580703.579,0
1291,12,0,13707,82475,21.0,1.0,0.0,261.0212606,2260.916859,458.6878701,2151.432566,430390.6712,4581055.457,4
1292,14,739,2252,72745,18.0,0.714285714,0.071428571,17.40531924,2662.839162,0.0,2406.117054,429850.8906,4583980.059,2
1293,10,14815,1288,105787,21.0,0.606060606,0.212121212,48.92610855,2915.497956,218.1851976,2654.343363,429495.9027,4583452.644,2
1294,4,0,9894,0,1.0,1.0,0.0,108.9338855,1006.888394,141.5216251,1053.80873,429254.7889,4584971.069,1
1295,11,0,3028,106918,22.0,0.545454545,0.303030303,48.92610855,3016.755346,163.5932771,2707.626,429458.787,4583496.962,2
1296,23,107294,3028,0,3.0,1.0,0.0,302.0419028,1556.396656,530.7560806,1305.559117,428051.6391,4581851.699,1
1297,17,65653,16321,8555,6.0,1.0,0.0,454.8499703,1441.774736,606.7783358,1782.179687,427687.9195,4581635.808,1
1298,15,78509,16146,0,1.0,1.0,0.0,664.6081798,2307.46501,269.522658,1210.639214,428775.1463,4584747.292,1
1299,31,26317,0,3357,1.0,1.0,0.0,663.0108655,771.8387954,1367.990647,1002.21183,427863.6757,4583068.788,0
1300,29,0,259,0,1.0,1.0,0.0,193.4456269,1981.822734,532.7296982,1650.2963,427350.8845,4583257.342,1
1301,28,38161,12680,0,8.0,1.0,0.0,943.3027542,764.9034026,1235.404237,988.7067401,428243.7947,4582464.919,0
1302,14,2384,3028,101033,14.0,1.0,0.0,555.2518674,1820.825122,255.9339867,2104.940038,429163.4565,4583944.798,4
1303,19,0,20673,78961,37.0,0.828571429,0.028571429,458.4949481,2982.140257,487.6174585,1769.851544,430785.5039,4581438.187,2
1304,35,23491,710,48120,31.0,1.0,0.0,109.8962814,2268.051615,697.5566762,1235.127187,429403.7401,4583146.955,4
1305,18,29245,9167,10691,1.0,0.692307692,0.0,1133.354092,721.2044057,953.0122303,1064.234101,427198.7891,4581930.987,0
1306,23,8501,392,103540,8.0,0.88,0.0,0.0,2597.665239,0.0,2688.672278,429537.7818,4584428.413,4
1307,14,25100,33959,80832,11.0,1.0,0.0,776.5443792,2126.601041,572.5595614,2105.048262,430944.9673,4581893.665,4
1308,20,62955,4173,0,1.0,1.0,0.0,266.1737468,2701.444104,124.6110732,1692.193347,428756.1331,4584571.367,1
1309,39,62249,0,39361,4.0,1.0,0.0,235.2865124,2368.577007,746.5398054,1646.410739,428459.7684,4583908.057,1
1310,1,38092,479,0,1.0,1.0,0.0,46.70544178,1047.76584,280.1922236,549.9682785,430224.5464,4585116.834,1
1311,13,72203,13652,59501,7.0,1.0,0.0,809.5092946,1443.966266,230.2829012,2397.017442,427738.1139,4581360.178,4
1312,14,15193,24178,86142,7.0,0.677419355,0.129032258,1929.545292,948.0730324,1093.216187,1307.297059,427790.5699,4581089.221,0
1313,7,0,3430,99590,21.0,0.375,0.5,71.08647042,2934.749825,74.4090909,2989.771472,429467.4119,4583882.854,2
1314,6,0,720,0,1.0,1.0,0.0,313.104014,1108.895964,396.5487772,1371.450506,427432.5345,4584801.384,1
1315,32,54879,12472,30677,1.0,1.0,0.0,1424.664014,738.1524487,1796.547709,839.1066645,428402.7004,4580732.03,0
1316,29,103921,1706,0,6.0,1.0,0.0,748.1056267,1094.871806,1210.49881,1255.913354,428033.2817,4583586.654,0
1317,11,4649,7025,76022,30.0,0.770491803,0.131147541,254.3830188,3524.747258,270.2129911,2815.840477,431373.428,4581393.545,2
1318,12,31340,32164,72498,11.0,1.0,0.0,345.6650548,3305.698087,456.6086634,3356.478878,431190.562,4581808.412,4
1319,29,19907,1199,75996,4.0,1.0,0.0,0.0,2663.414248,0.0,2308.320926,429476.7155,4584511.03,4
1320,16,0,11847,95797,37.0,0.527777778,0.194444444,96.62790369,3048.840029,203.1533144,2420.086654,431305.5987,4581228.487,2
1321,20,20506,30817,106434,14.0,1.0,0.0,880.1069503,1806.546231,1015.888105,1515.390938,430140.7843,4581395.748,4
1322,34,29082,1296,79290,13.0,0.923076923,0.038461538,219.8814388,2568.724458,155.8031112,2000.12475,429129.0089,4583618.351,4
1323,23,66669,4365,40641,6.0,1.0,0.0,1998.47134,186.5733001,1533.847477,1047.535181,427413.6895,4581129.235,0
1324,35,22063,0,69611,5.0,1.0,0.0,0.0,2724.090562,0.0,2508.974306,429518.7986,4584540.52,4
1325,20,0,27265,101138,25.0,0.838709677,0.032258065,172.095059,2484.756611,1037.157414,1667.976037,430354.8472,4581369.044,2
1326,43,108316,2029,2810,11.0,1.0,0.0,20.9377537,1603.120085,0.0,1619.607084,429231.5741,4581855.232,1
1327,25,57549,0,2914,1.0,1.0,0.0,55.30965773,1739.663265,158.9282589,2267.426156,429849.9574,4584686.048,1
1328,11,47490,835,0,1.0,1.0,0.0,39.39908824,1182.444878,224.1460625,1094.198658,430456.7121,4585040.908,1
1329,26,23235,5228,0,1.0,1.0,0.0,167.1245126,2070.82423,0.0,2315.947843,427417.5776,4583027.54,1
1330,14,70773,14278,36569,6.0,1.0,0.0,616.3402634,1548.865228,63.02257189,2436.806847,427777.1801,4581454.457,1
1331,18,0,12667,92428,46.0,0.625,0.03125,405.7168655,3125.626837,432.6073306,2150.550962,430922.9027,4581360.517,2
1332,27,81308,0,2914,1.0,1.0,0.0,101.7373431,2009.237827,274.3676214,2270.76132,429621.9235,4584804.351,1
1333,29,67118,4365,25373,7.0,1.0,0.0,1709.757768,85.06563689,1082.925179,1151.76232,427391.2604,4581190.718,0
1334,33,15161,26884,0,1.0,1.0,0.0,227.6599768,2124.834324,213.0599019,1688.911279,427519.6753,4583007.244,1
1335,10,0,3201,101413,17.0,0.735294118,0.264705882,279.5145669,2547.722818,250.0696791,2377.578179,429332.7665,4583929.802,2
1336,8,0,1452,104131,13.0,0.739130435,0.130434783,6.488652992,2822.145899,0.0,2678.652723,429449.7207,4584228.362,2
1337,6,11410,46822,67161,4.0,1.0,0.0,451.3493822,3314.985593,455.399966,2418.369948,431288.9619,4582063.065,4
1338,14,0,18767,79192,45.0,0.375,0.041666667,87.41226986,2674.786535,77.68335077,2082.856342,431054.6392,4581176.606,2
1339,27,83565,76,63691,21.0,1.0,0.0,82.47181355,2439.06672,473.0811648,1584.153174,429828.4791,4583298.145,4
1340,10,0,17324,130007,37.0,0.836734694,0.020408163,366.8860462,3750.103341,420.2040445,2905.211233,431140.6448,4581459.865,2
1341,29,38227,2073,27417,1.0,1.0,0.0,354.657277,2048.551011,395.8490623,1745.874873,428776.357,4584205.161,1
1342,7,0,1689,90225,21.0,0.388888889,0.5,21.66309831,2899.580385,74.4090909,3091.44555,429506.8412,4583914.738,2
1343,19,45680,6740,0,1.0,1.0,0.0,12.65389208,2003.349719,12.80304563,2208.124024,427462.4967,4583983.624,1
1344,23,9445,9295,53067,22.0,0.647058824,0.058823529,230.7036561,1738.820049,686.2701568,1970.547276,430467.2058,4580882.125,4
1345,22,32116,4992,0,1.0,1.0,0.0,38.32329797,1249.858993,327.5572522,1214.703801,427033.897,4583150.594,1
1346,7,23472,39402,52071,4.0,1.0,0.0,240.8939623,2750.616931,237.7137095,2568.29577,431212.9477,4582088.554,4
1347,19,19238,31259,39660,6.0,0.619047619,0.095238095,1462.599882,860.8131342,1117.156534,899.4106221,427980.675,4580990.891,0
1348,31,95836,6426,0,5.0,1.0,0.0,699.7289706,1502.905302,936.5005361,1208.083282,428109.734,4584036.872,1
1349,9,0,1834,107678,19.0,0.657894737,0.236842105,6.488652992,2853.538909,0.0,2705.834807,429482.541,4584054.008,2
1350,9,0,1989,109466,16.0,0.866666667,0.033333333,0.0,3122.400914,0.0,2494.7588,429544.2574,4584198.591,2
1351,6,9348,24884,67042,1.0,1.0,0.0,969.7831722,1544.022712,431.6678807,1564.882977,431452.0157,4582331.199,4
1352,34,30254,1580,54133,24.0,1.0,0.0,14.95825862,2483.597902,220.8177888,1986.38821,429269.6439,4583305.85,4
1353,34,106243,1703,4159,23.0,0.333333333,0.375,146.2081353,2054.788113,0.0,2119.878296,428881.7457,4583245.714,3
1354,20,36888,13434,10887,6.0,1.0,0.0,1398.393887,424.6632625,328.912377,1575.051297,427508.7539,4581390.988,0
1355,31,53427,21766,44104,8.0,1.0,0.0,2461.577574,372.4015899,2626.648282,492.0557151,427503.8348,4580884.109,0
1356,21,59827,0,0,2.0,1.0,0.0,1591.10608,675.7772576,1071.60617,666.0776691,427359.9947,4580677.795,0
1357,10,0,1740,105639,23.0,0.5,0.205882353,8.230774598,2703.495098,84.16728714,2831.771211,429408.268,4583719.269,2
1358,2,0,1484,0,1.0,1.0,0.0,142.0567837,1286.741542,372.4496172,841.4731362,429485.5771,4585001.127,1
1359,38,37852,1786,0,11.0,0.857142857,0.071428571,449.6047524,1789.738884,591.7383644,1014.915015,428386.1788,4582774.22,1
1360,19,30282,4992,0,1.0,1.0,0.0,91.73149124,1867.144596,391.9757221,1435.545857,427145.9988,4583119.53,1
1361,30,90674,0,24195,1.0,1.0,0.0,67.05656046,2205.56617,115.4393625,2293.759248,429594.428,4584697.654,1
1362,18,29389,14753,66653,15.0,1.0,0.0,891.7885525,1789.436992,933.532705,1164.09486,430109.8874,4581205.158,4
1363,13,0,18731,88885,34.0,0.898305085,0.0,652.125187,3267.280028,433.5218937,2711.539467,431036.7388,4581543.634,2
1364,18,739,7490,77546,22.0,0.852941176,0.029411765,15.17444532,2627.157686,8.285095754,2775.244318,429869.2424,4583835.12,2
1365,7,4222,7584,78612,28.0,0.983606557,0.0,629.7447128,3256.561164,371.2616156,3397.759824,431129.9723,4581612.679,2
1366,24,104051,1487,0,22.0,0.333333333,0.416666667,146.2081353,1926.807434,0.0,2296.561292,428822.92,4583202.067,3
1367,23,77514,10024,6050,3.0,1.0,0.0,1870.520483,583.7741872,1306.160581,716.2588506,427432.2294,4580690.861,0
1368,11,78443,1849,0,1.0,1.0,0.0,1420.971939,532.3482028,475.0292636,706.9625634,428120.1703,4584594.62,0
1369,21,57972,112494,37657,4.0,0.821428571,0.0,491.685553,1821.919982,430.4769199,2193.094305,427543.2012,4582002.786,4
1370,22,50774,8575,58958,7.0,1.0,0.0,2120.893928,423.8591085,2376.298654,783.0206298,427467.6456,4581012.344,0
1371,29,71608,15272,23916,2.0,1.0,0.0,1424.433489,738.1524487,1981.144417,589.4138395,428329.6515,4580732.66,0
1372,27,63058,76,65950,21.0,1.0,0.0,82.47181355,2323.859203,391.1420338,1827.479648,429862.557,4583329.649,4
1373,12,199,6504,107909,27.0,0.575757576,0.181818182,20.59489948,3338.269996,18.043292,3009.606711,429673.0925,4583676.399,2
1374,19,111242,2792,10014,22.0,0.448275862,0.344827586,146.2081353,1925.109632,0.0,2130.668373,428782.3761,4583255.561,3
1375,15,13826,15293,85884,21.0,0.964285714,0.0,652.2813197,1922.109852,949.0663356,1341.816429,430225.772,4581165.563,4
1376,25,80795,1521,23051,4.0,1.0,0.0,2009.365298,651.9485309,1949.172365,540.2549332,427409.5249,4580762.532,0
1377,24,105596,3756,0,5.0,1.0,0.0,110.3391976,2405.038218,174.6424863,2160.03308,427838.6094,4583904.763,1
1378,22,35294,26723,37048,6.0,0.642857143,0.035714286,1840.086615,438.7644229,1600.276873,750.0864125,427975.5185,4580901.697,0
1379,6,36633,1997,0,1.0,1.0,0.0,163.9230891,1663.179508,325.6775285,1387.261539,429110.037,4584770.721,1
1380,38,109069,1643,0,6.0,1.0,0.0,663.2059434,1324.040372,649.9807819,2016.04716,427920.9767,4583715.136,1
1381,19,73349,0,4262,2.0,1.0,0.0,553.5701517,2227.887373,47.74143595,2057.315058,430156.938,4584451.968,1
1382,20,0,20963,86774,28.0,0.827586207,0.0,116.0913325,2624.262382,785.8686149,1653.276387,430407.5366,4581410.607,2
1383,40,63327,26149,26760,2.0,1.0,0.0,1012.165948,651.769104,1543.062809,843.2309856,428557.7505,4580726.513,0
1384,20,57351,15256,1401,6.0,1.0,0.0,324.9234204,1196.417148,684.6241671,1675.938849,427658.3083,4581698.844,1
1385,38,65461,0,0,1.0,1.0,0.0,0.0,1851.988913,111.1306302,2180.524345,430649.2998,4584665.535,1
1386,13,0,50928,70917,23.0,0.666666667,0.166666667,56.18426337,2589.455483,295.5736854,1791.333138,430503.3445,4581600.609,2
1387,28,74496,21276,23115,4.0,0.967741935,0.0,2072.784251,429.9964153,1640.659701,654.4527242,427531.4291,4580711.903,0
1388,33,135152,0,0,6.0,1.0,0.0,431.3199204,1805.37441,461.5378083,2032.261089,427852.7667,4583789.654,1
1389,20,32133,0,0,2.0,1.0,0.0,28.67092985,2056.012042,27.68171184,1658.00107,430391.2529,4584346.585,1
1390,17,199,6294,94894,25.0,0.766666667,0.066666667,23.40521991,2918.146125,13.6227014,3152.860802,429745.8134,4583732.906,2
1391,34,109082,2331,75478,2.0,0.884615385,0.038461538,261.6539534,2447.398192,320.3815406,2136.574233,428921.656,4583656.121,4
1392,23,11187,6691,8971,2.0,0.833333333,0.0,1175.445353,811.6417642,991.6344979,1064.017184,427236.0445,4581746.773,0
1393,23,40376,125665,31805,5.0,0.769230769,0.0,115.030022,2002.510559,69.35285117,2288.02229,427646.8089,4582078.81,4
1394,20,0,17812,97501,47.0,0.4375,0.0,364.4917738,2758.191712,342.760296,2175.385459,430981.7256,4581282.894,2
1395,18,0,5528,55153,32.0,0.636363636,0.136363636,6.262314421,1999.669064,186.6616475,1903.135983,431450.4,4581199.328,2
1396,3,0,11515,0,1.0,1.0,0.0,89.24283076,1036.118659,238.7684903,1049.397821,429191.03,4584929.403,1
1397,20,61703,4789,31831,4.0,0.838709677,0.032258065,2220.3752,345.976205,2105.521823,405.810722,428032.3707,4580818.184,0
1398,16,1583,16546,75011,22.0,1.0,0.0,0.0,2054.811003,0.0,3048.253548,429979.5472,4583708.586,4
1399,7,51072,1104,81358,19.0,1.0,0.0,22.78170792,2683.385328,8.78401446,2200.440938,429888.2883,4583446.158,4
1400,18,46572,127656,39571,4.0,0.821428571,0.0,191.1211534,1857.885309,302.5415381,2344.930397,427595.4106,4582041.08,4
1401,13,67989,13652,51600,5.0,1.0,0.0,473.12438,1579.263541,63.02257189,2261.890588,427807.7065,4581393.383,4
1402,45,6112,285,0,1.0,0.909090909,0.0,509.7303786,1572.887081,864.8505974,1409.536025,427669.9436,4583060.543,1
1403,21,59221,0,0,3.0,1.0,0.0,323.8758229,2146.722241,119.4546368,1872.96795,430252.086,4584332.681,1
1404,20,45958,30098,25748,5.0,0.75,0.041666667,1841.353323,582.2806344,1719.595207,659.1935096,428031.6187,4580895.948,0
1405,11,30822,29635,66532,9.0,1.0,0.0,610.8114088,2279.75356,529.2623067,2275.635043,431037.3532,4581933.641,4
1406,19,33226,68716,4764,7.0,0.666666667,0.0,54.9421285,1714.104488,586.4904524,1899.372172,427902.5765,4582335.319,1
1407,27,27905,46956,0,7.0,0.909090909,0.0,829.9534302,890.0801701,1228.443096,1152.371973,428099.0624,4582474.819,0
1408,7,10675,2708,0,1.0,1.0,0.0,231.359041,1281.023014,221.9330873,836.6494092,427515.1212,4584333.514,1
1409,19,39235,11229,70206,5.0,1.0,0.0,43.56721136,2604.884686,243.9999398,2114.872969,428633.8595,4583830.764,4
1410,39,109724,0,0,6.0,1.0,0.0,648.8191237,1545.153865,779.2040028,1849.647175,427861.5974,4583708.579,1
1411,25,35081,63,62700,4.0,1.0,0.0,417.3556255,2031.332139,187.7089981,1776.131632,428890.119,4583995.553,4
1412,20,107207,3251,15239,20.0,0.555555556,0.259259259,31.00462239,2124.336782,0.0,2257.093976,428743.7114,4583306.023,3
1413,9,7151,32878,75442,20.0,0.710144928,0.072463768,285.0253275,3098.026818,447.3027371,3072.182627,431462.8512,4581542.202,2
1414,15,0,3840,53321,27.0,0.68,0.16,70.35300966,2063.672903,165.6446524,1851.63335,431488.6147,4581260.07,2
1415,1,180,51537,87940,2.0,0.93877551,0.020408163,1051.450857,2930.966618,509.8881007,2101.414048,431377.6594,4582131.468,4
1416,26,45549,3687,49253,7.0,1.0,0.0,2168.055085,441.0201639,2468.892305,346.2289542,427407.5645,4580920.999,0
1417,31,195,30148,25133,26.0,0.714285714,0.095238095,1052.873601,568.7640667,1447.898014,1231.632004,430812.1238,4580779.1,0
1418,9,0,144,91230,16.0,0.85,0.05,2.810320437,2360.710218,0.0,2757.704661,429800.3617,4584156.557,2
1419,17,0,18731,96498,38.0,0.839285714,0.0,654.357469,3283.845834,437.9266063,2602.247028,431007.1124,4581499.996,2
1420,15,49828,23643,17841,5.0,1.0,0.0,412.6640062,1559.868547,209.5284966,2143.294938,427718.0117,4581573.821,1
1421,16,0,3028,99653,16.0,1.0,0.0,433.5992069,1710.667578,255.9339867,2153.314162,429178.1637,4583889.149,4
1422,31,195,28303,29442,28.0,0.782608696,0.086956522,886.5057266,831.2459372,1438.765959,1199.884614,430883.7574,4580789.633,0
1423,28,53499,15272,41506,1.0,1.0,0.0,1125.297768,1089.497497,1473.083595,1101.647226,428397.029,4580848.212,0
1424,17,7583,25419,55849,6.0,0.6,0.16,1454.872739,1140.332123,679.8825169,1288.280145,427890.7975,4581063.569,0
1425,19,0,25500,102503,23.0,0.75862069,0.068965517,163.7329273,2606.351896,779.5962079,2072.483493,430432.9139,4581292.227,2
1426,12,49514,129836,35215,3.0,0.827586207,0.0,446.6442462,1893.698506,542.2637858,2067.919514,427509.8224,4582163.252,4
1427,21,0,45203,108493,25.0,0.833333333,0.0,302.1021979,2511.919892,1070.679156,1668.165304,430307.8007,4581412.57,2
1428,16,0,27630,83511,28.0,0.870967742,0.064516129,62.91884227,2745.586479,365.4639883,2089.710718,430513.1687,4581496.358,2
1429,13,0,2252,83642,22.0,0.676470588,0.147058824,15.17444532,2669.491002,8.285095754,2617.354024,429794.8194,4583934.011,2
1430,11,22825,76,87012,22.0,0.913043478,0.0,89.48547494,3064.009162,336.3410283,1850.739295,429726.27,4583349.61,2
1431,10,0,392,109216,11.0,0.75,0.03125,0.0,2679.761837,0.0,2699.443603,429594.2833,4584350.301,2
1432,18,4583,1918,96258,10.0,0.789473684,0.157894737,0.0,2344.424561,4.759639279,2301.703782,429381.1309,4584330.52,2
